route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
432,7,"7_892993","Rondo Rataje",0,105098,0,3
432,7,"7_893037","Rondo Rataje",0,105098,0,6
432,7,"7_893047","Rondo Rataje",0,105098,0,7
432,7,"7_893055","Rondo Rataje",0,105098,0,8
432,7,"7_893069","Rondo Rataje",0,105098,0,9
432,7,"7_892958^C","Rondo Rataje",0,105099,0,1
432,7,"7_893021^C","Rondo Rataje",0,105099,0,5
432,7,"7_893023^C","Rondo Rataje",0,105099,0,5
432,7,"7_893076^C","Rondo Rataje",0,105099,0,9
432,7,"7_893119^C","Rondo Rataje",0,105099,0,12
433,1,"1_892404^+","Gowarzewo/Czereśniowa",1,105077,0,2
433,1,"1_892421^+","Gowarzewo/Czereśniowa",1,105077,0,3
433,1,"1_892451^+","Gowarzewo/Czereśniowa",1,105077,0,5
433,1,"1_892454^+","Gowarzewo/Czereśniowa",1,105077,0,5
433,1,"1_892499^+","Gowarzewo/Czereśniowa",1,105077,0,9
433,1,"1_892589^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,1,"1_892592^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,1,"1_892595^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,1,"1_892608^+","Gowarzewo/Czereśniowa",1,105077,0,16
433,1,"1_892611^+","Gowarzewo/Czereśniowa",1,105077,0,16
433,1,"1_892403^+","Rondo Rataje",0,105078,0,2
433,1,"1_892423^+","Rondo Rataje",0,105078,0,3
433,1,"1_892426^+","Rondo Rataje",0,105078,0,3
433,1,"1_892453^+","Rondo Rataje",0,105078,0,5
433,1,"1_892456^+","Rondo Rataje",0,105078,0,5
433,1,"1_892501^+","Rondo Rataje",0,105078,0,9
433,1,"1_892591^+","Rondo Rataje",0,105078,0,15
433,1,"1_892603^+","Rondo Rataje",0,105078,0,16
433,1,"1_892607^+","Rondo Rataje",0,105078,0,16
433,1,"1_892610^+","Rondo Rataje",0,105078,0,16
433,1,"1_892424^E","Gowarzewo/Czereśniowa",1,105103,0,3
433,1,"1_892594^E","Rondo Rataje",0,105104,0,15
433,5,"5_892741^+","Gowarzewo/Czereśniowa",1,105077,0,2
433,5,"5_892758^+","Gowarzewo/Czereśniowa",1,105077,0,3
433,5,"5_892788^+","Gowarzewo/Czereśniowa",1,105077,0,5
433,5,"5_892791^+","Gowarzewo/Czereśniowa",1,105077,0,5
433,5,"5_892836^+","Gowarzewo/Czereśniowa",1,105077,0,9
433,5,"5_892926^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,5,"5_892929^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,5,"5_892932^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,5,"5_892945^+","Gowarzewo/Czereśniowa",1,105077,0,16
433,5,"5_892948^+","Gowarzewo/Czereśniowa",1,105077,0,16
433,5,"5_892740^+","Rondo Rataje",0,105078,0,2
433,5,"5_892760^+","Rondo Rataje",0,105078,0,3
433,5,"5_892763^+","Rondo Rataje",0,105078,0,3
433,5,"5_892790^+","Rondo Rataje",0,105078,0,5
433,5,"5_892793^+","Rondo Rataje",0,105078,0,5
433,5,"5_892838^+","Rondo Rataje",0,105078,0,9
433,5,"5_892928^+","Rondo Rataje",0,105078,0,15
433,5,"5_892940^+","Rondo Rataje",0,105078,0,16
433,5,"5_892944^+","Rondo Rataje",0,105078,0,16
433,5,"5_892947^+","Rondo Rataje",0,105078,0,16
433,5,"5_892761^E","Gowarzewo/Czereśniowa",1,105103,0,3
433,5,"5_892931^E","Rondo Rataje",0,105104,0,15
433,7,"7_892977^+","Gowarzewo/Czereśniowa",1,105077,0,2
433,7,"7_892994^+","Gowarzewo/Czereśniowa",1,105077,0,3
433,7,"7_893024^+","Gowarzewo/Czereśniowa",1,105077,0,5
433,7,"7_893027^+","Gowarzewo/Czereśniowa",1,105077,0,5
433,7,"7_893072^+","Gowarzewo/Czereśniowa",1,105077,0,9
433,7,"7_893162^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,7,"7_893165^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,7,"7_893168^+","Gowarzewo/Czereśniowa",1,105077,0,15
433,7,"7_893181^+","Gowarzewo/Czereśniowa",1,105077,0,16
433,7,"7_893184^+","Gowarzewo/Czereśniowa",1,105077,0,16
433,7,"7_892976^+","Rondo Rataje",0,105078,0,2
433,7,"7_892996^+","Rondo Rataje",0,105078,0,3
433,7,"7_892999^+","Rondo Rataje",0,105078,0,3
433,7,"7_893026^+","Rondo Rataje",0,105078,0,5
433,7,"7_893029^+","Rondo Rataje",0,105078,0,5
433,7,"7_893074^+","Rondo Rataje",0,105078,0,9
433,7,"7_893164^+","Rondo Rataje",0,105078,0,15
433,7,"7_893176^+","Rondo Rataje",0,105078,0,16
433,7,"7_893180^+","Rondo Rataje",0,105078,0,16
433,7,"7_893183^+","Rondo Rataje",0,105078,0,16
433,7,"7_892997^E","Gowarzewo/Czereśniowa",1,105103,0,3
433,7,"7_893167^E","Rondo Rataje",0,105104,0,15
484,1,"1_64362^Y+","Zalasewo/Os. Leśne",1,4572,0,12
484,1,"1_64388^Y+","Zalasewo/Os. Leśne",1,4572,0,14
484,1,"1_64451^Y+","Zalasewo/Os. Leśne",1,4572,0,20
484,1,"1_64563^Y+","Zalasewo/Os. Leśne",1,4572,0,29
484,1,"1_64738^Y+","Zalasewo/Os. Leśne",1,4572,0,39
484,1,"1_64409^Y","Zalasewo/Os. Leśne",1,4600,0,16
484,1,"1_64534^Y","Zalasewo/Os. Leśne",1,4600,0,26
484,1,"1_64578^Y","Zalasewo/Os. Leśne",1,4600,0,24
484,1,"1_64823^Y","Zalasewo/Os. Leśne",1,4600,0,46
484,1,"1_64433^A,Y","Garby Wielkie/Pętla",1,4601,0,18
484,1,"1_64649^A,Y","Garby Wielkie/Pętla",1,4602,0,33
484,1,"1_64819^B,Y","Garby Małe/Pętla",1,4603,0,46
484,1,"1_64825^B,Y","Garby Małe/Pętla",1,4603,0,46
484,1,"1_64653^C,Y","Garby Małe/Pętla",1,4604,0,34
484,1,"1_64446^D,Y","Tulce/Kościół",1,4605,0,19
484,1,"1_64411^D,Y","Tulce/Kościół",1,4606,0,17
484,1,"1_64790^D,Y","Tulce/Kościół",1,4606,0,43
484,1,"1_64808^D,Y","Tulce/Kościół",1,4606,0,44
484,1,"1_64684^D,Y","Tulce/Kościół",1,4608,0,35
484,1,"1_64244^Y","Zalasewo/Os. Leśne",1,4609,0,2
484,1,"1_64455^Y","Zalasewo/Os. Leśne",1,4610,0,20
484,1,"1_64647^C,Y","Garby Małe/Pętla",1,4613,0,33
484,1,"1_64813^D,Y","Tulce/Kościół",1,4615,0,46
484,1,"1_64821^D,Y","Tulce/Kościół",1,4615,0,46
484,1,"1_64777^Y","Zalasewo/Os. Leśne",1,4619,0,42
484,1,"1_64352^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,11
484,1,"1_64361^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,12
484,1,"1_64410^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,17
484,1,"1_64824^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,46
484,1,"1_64877^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,54
484,1,"1_64434^Y","Swarzędz/Węzeł Przesiadkowy",0,4631,0,18
484,1,"1_64654^Y","Swarzędz/Węzeł Przesiadkowy",0,4632,0,34
484,1,"1_64787^Y","Swarzędz/Węzeł Przesiadkowy",0,4632,0,43
484,1,"1_64648^Y","Swarzędz/Węzeł Przesiadkowy",0,4633,0,33
484,1,"1_64650^Y","Swarzędz/Węzeł Przesiadkowy",0,4633,0,33
484,1,"1_64412^Y","Swarzędz/Węzeł Przesiadkowy",0,4634,0,17
484,1,"1_64685^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,36
484,1,"1_64809^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,44
484,1,"1_64814^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,46
484,1,"1_64822^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,46
484,1,"1_64791^Y","Swarzędz/Węzeł Przesiadkowy",0,4637,0,43
484,1,"1_64820^Y","Swarzędz/Os. Kościuszkowców",0,4642,0,46
484,1,"1_64646^Y","Swarzędz/Os. Kościuszkowców",0,4643,0,33
484,1,"1_64778^Y","Swarzędz/Węzeł Przesiadkowy",0,4648,0,42
484,1,"1_64793^Y","Swarzędz/Os. Raczyńskiego",0,4658,0,43
484,1,"1_64447^Y","Swarzędz/Os. Raczyńskiego",0,4661,0,19
484,3,"3_64975^Y+","Zalasewo/Os. Leśne",1,4572,0,11
484,3,"3_65093^Y+","Zalasewo/Os. Leśne",1,4572,0,21
484,3,"3_65019^Y","Zalasewo/Os. Leśne",1,4600,0,14
484,3,"3_65065^Y","Zalasewo/Os. Leśne",1,4600,0,19
484,3,"3_65075^Y","Zalasewo/Os. Leśne",1,4600,0,20
484,3,"3_65168^Y","Zalasewo/Os. Leśne",1,4600,0,26
484,3,"3_65189^Y","Zalasewo/Os. Leśne",1,4600,0,31
484,3,"3_65009^A,Y","Garby Wielkie/Pętla",1,4601,0,14
484,3,"3_65073^A,Y","Garby Wielkie/Pętla",1,4601,0,20
484,3,"3_64989^A,Y","Garby Wielkie/Pętla",1,4602,0,13
484,3,"3_65055^A,Y","Garby Wielkie/Pętla",1,4602,0,19
484,3,"3_65059^A,Y","Garby Wielkie/Pętla",1,4602,0,19
484,3,"3_65061^A,Y","Garby Wielkie/Pętla",1,4602,0,19
484,3,"3_64982^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,12
484,3,"3_65002^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,14
484,3,"3_65046^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,19
484,3,"3_65066^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,20
484,3,"3_65076^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,20
484,3,"3_65081^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,21
484,3,"3_65136^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,25
484,3,"3_65190^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,39
484,3,"3_64990^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,13
484,3,"3_65010^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,14
484,3,"3_65056^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,19
484,3,"3_65060^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,19
484,3,"3_65062^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,19
484,3,"3_65074^Y","Swarzędz/Węzeł Przesiadkowy",0,4631,0,20
484,4,"4_65529^Y+","Zalasewo/Os. Leśne",1,4572,0,26
484,4,"4_65356^Y","Zalasewo/Os. Leśne",1,4600,0,11
484,4,"4_65449^Y","Zalasewo/Os. Leśne",1,4600,0,19
484,4,"4_65461^Y","Zalasewo/Os. Leśne",1,4600,0,20
484,4,"4_65465^Y","Zalasewo/Os. Leśne",1,4600,0,20
484,4,"4_65550^Y","Zalasewo/Os. Leśne",1,4600,0,31
484,4,"4_65455^A,Y","Garby Wielkie/Pętla",1,4601,0,20
484,4,"4_65459^A,Y","Garby Wielkie/Pętla",1,4601,0,20
484,4,"4_65364^A,Y","Garby Wielkie/Pętla",1,4602,0,15
484,4,"4_65437^A,Y","Garby Wielkie/Pętla",1,4602,0,19
484,4,"4_65439^A,Y","Garby Wielkie/Pętla",1,4602,0,19
484,4,"4_65443^A,Y","Garby Wielkie/Pętla",1,4602,0,19
484,4,"4_65353^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,11
484,4,"4_65359^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,15
484,4,"4_65377^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,16
484,4,"4_65428^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,19
484,4,"4_65450^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,20
484,4,"4_65462^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,20
484,4,"4_65498^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,25
484,4,"4_65365^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,15
484,4,"4_65438^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,19
484,4,"4_65440^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,19
484,4,"4_65444^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,19
484,4,"4_65456^Y","Swarzędz/Węzeł Przesiadkowy",0,4630,0,20
484,4,"4_65460^Y","Swarzędz/Węzeł Przesiadkowy",0,4631,0,20
484,5,"5_65740^Y+","Zalasewo/Os. Leśne",1,4572,0,12
484,5,"5_65766^Y+","Zalasewo/Os. Leśne",1,4572,0,14
484,5,"5_65829^Y+","Zalasewo/Os. Leśne",1,4572,0,20
484,5,"5_65941^Y+","Zalasewo/Os. Leśne",1,4572,0,29
484,5,"5_66116^Y+","Zalasewo/Os. Leśne",1,4572,0,39
484,5,"5_65787^Y","Zalasewo/Os. Leśne",1,4600,0,16
484,5,"5_65912^Y","Zalasewo/Os. Leśne",1,4600,0,26
484,5,"5_65956^Y","Zalasewo/Os. Leśne",1,4600,0,24
484,5,"5_66201^Y","Zalasewo/Os. Leśne",1,4600,0,46
484,5,"5_65811^A,Y","Garby Wielkie/Pętla",1,4601,0,18
484,5,"5_66027^A,Y","Garby Wielkie/Pętla",1,4602,0,33
484,5,"5_66197^B,Y","Garby Małe/Pętla",1,4603,0,46
484,5,"5_66203^B,Y","Garby Małe/Pętla",1,4603,0,46
484,5,"5_66031^C,Y","Garby Małe/Pętla",1,4604,0,34
484,5,"5_65824^D,Y","Tulce/Kościół",1,4605,0,19
484,5,"5_65789^D,Y","Tulce/Kościół",1,4606,0,17
484,5,"5_66168^D,Y","Tulce/Kościół",1,4606,0,43
484,5,"5_66186^D,Y","Tulce/Kościół",1,4606,0,44
484,5,"5_66062^D,Y","Tulce/Kościół",1,4608,0,35
484,5,"5_65622^Y","Zalasewo/Os. Leśne",1,4609,0,2
484,5,"5_65833^Y","Zalasewo/Os. Leśne",1,4610,0,20
484,5,"5_66025^C,Y","Garby Małe/Pętla",1,4613,0,33
484,5,"5_66191^D,Y","Tulce/Kościół",1,4615,0,46
484,5,"5_66199^D,Y","Tulce/Kościół",1,4615,0,46
484,5,"5_66155^Y","Zalasewo/Os. Leśne",1,4619,0,42
484,5,"5_65730^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,11
484,5,"5_65739^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,12
484,5,"5_65788^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,17
484,5,"5_66202^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,46
484,5,"5_66255^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,54
484,5,"5_65812^Y","Swarzędz/Węzeł Przesiadkowy",0,4631,0,18
484,5,"5_66032^Y","Swarzędz/Węzeł Przesiadkowy",0,4632,0,34
484,5,"5_66165^Y","Swarzędz/Węzeł Przesiadkowy",0,4632,0,43
484,5,"5_66026^Y","Swarzędz/Węzeł Przesiadkowy",0,4633,0,33
484,5,"5_66028^Y","Swarzędz/Węzeł Przesiadkowy",0,4633,0,33
484,5,"5_65790^Y","Swarzędz/Węzeł Przesiadkowy",0,4634,0,17
484,5,"5_66063^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,36
484,5,"5_66187^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,44
484,5,"5_66192^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,46
484,5,"5_66200^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,46
484,5,"5_66169^Y","Swarzędz/Węzeł Przesiadkowy",0,4637,0,43
484,5,"5_66198^Y","Swarzędz/Os. Kościuszkowców",0,4642,0,46
484,5,"5_66024^Y","Swarzędz/Os. Kościuszkowców",0,4643,0,33
484,5,"5_66156^Y","Swarzędz/Węzeł Przesiadkowy",0,4648,0,42
484,5,"5_66171^Y","Swarzędz/Os. Raczyńskiego",0,4658,0,43
484,5,"5_65825^Y","Swarzędz/Os. Raczyńskiego",0,4661,0,19
484,7,"7_66428^Y+","Zalasewo/Os. Leśne",1,4572,0,12
484,7,"7_66454^Y+","Zalasewo/Os. Leśne",1,4572,0,14
484,7,"7_66517^Y+","Zalasewo/Os. Leśne",1,4572,0,20
484,7,"7_66629^Y+","Zalasewo/Os. Leśne",1,4572,0,29
484,7,"7_66804^Y+","Zalasewo/Os. Leśne",1,4572,0,39
484,7,"7_66475^Y","Zalasewo/Os. Leśne",1,4600,0,16
484,7,"7_66600^Y","Zalasewo/Os. Leśne",1,4600,0,26
484,7,"7_66644^Y","Zalasewo/Os. Leśne",1,4600,0,24
484,7,"7_66889^Y","Zalasewo/Os. Leśne",1,4600,0,46
484,7,"7_66499^A,Y","Garby Wielkie/Pętla",1,4601,0,18
484,7,"7_66715^A,Y","Garby Wielkie/Pętla",1,4602,0,33
484,7,"7_66885^B,Y","Garby Małe/Pętla",1,4603,0,46
484,7,"7_66891^B,Y","Garby Małe/Pętla",1,4603,0,46
484,7,"7_66719^C,Y","Garby Małe/Pętla",1,4604,0,34
484,7,"7_66512^D,Y","Tulce/Kościół",1,4605,0,19
484,7,"7_66477^D,Y","Tulce/Kościół",1,4606,0,17
484,7,"7_66856^D,Y","Tulce/Kościół",1,4606,0,43
484,7,"7_66874^D,Y","Tulce/Kościół",1,4606,0,44
484,7,"7_66750^D,Y","Tulce/Kościół",1,4608,0,35
484,7,"7_66310^Y","Zalasewo/Os. Leśne",1,4609,0,2
484,7,"7_66521^Y","Zalasewo/Os. Leśne",1,4610,0,20
484,7,"7_66713^C,Y","Garby Małe/Pętla",1,4613,0,33
484,7,"7_66879^D,Y","Tulce/Kościół",1,4615,0,46
484,7,"7_66887^D,Y","Tulce/Kościół",1,4615,0,46
484,7,"7_66843^Y","Zalasewo/Os. Leśne",1,4619,0,42
484,7,"7_66418^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,11
484,7,"7_66427^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,12
484,7,"7_66476^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,17
484,7,"7_66890^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,46
484,7,"7_66943^Y","Swarzędz/Węzeł Przesiadkowy",0,4629,0,54
484,7,"7_66500^Y","Swarzędz/Węzeł Przesiadkowy",0,4631,0,18
484,7,"7_66720^Y","Swarzędz/Węzeł Przesiadkowy",0,4632,0,34
484,7,"7_66853^Y","Swarzędz/Węzeł Przesiadkowy",0,4632,0,43
484,7,"7_66714^Y","Swarzędz/Węzeł Przesiadkowy",0,4633,0,33
484,7,"7_66716^Y","Swarzędz/Węzeł Przesiadkowy",0,4633,0,33
484,7,"7_66478^Y","Swarzędz/Węzeł Przesiadkowy",0,4634,0,17
484,7,"7_66751^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,36
484,7,"7_66875^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,44
484,7,"7_66880^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,46
484,7,"7_66888^Y","Swarzędz/Węzeł Przesiadkowy",0,4636,0,46
484,7,"7_66857^Y","Swarzędz/Węzeł Przesiadkowy",0,4637,0,43
484,7,"7_66886^Y","Swarzędz/Os. Kościuszkowców",0,4642,0,46
484,7,"7_66712^Y","Swarzędz/Os. Kościuszkowców",0,4643,0,33
484,7,"7_66844^Y","Swarzędz/Węzeł Przesiadkowy",0,4648,0,42
484,7,"7_66859^Y","Swarzędz/Os. Raczyńskiego",0,4658,0,43
484,7,"7_66513^Y","Swarzędz/Os. Raczyńskiego",0,4661,0,19
485,1,"1_64382^Y+","Pobiedziska/Dworzec",1,4574,0,14
485,1,"1_64403^Y+","Pobiedziska/Dworzec",1,4574,0,16
485,1,"1_64413^Y+","Pobiedziska/Dworzec",1,4574,0,17
485,1,"1_64637^Y+","Pobiedziska/Dworzec",1,4574,0,33
485,1,"1_64655^Y+","Pobiedziska/Dworzec",1,4574,0,34
485,1,"1_64804^Y+","Pobiedziska/Dworzec",1,4574,0,44
485,1,"1_64383^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,14
485,1,"1_64404^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,16
485,1,"1_64414^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,17
485,1,"1_64638^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,33
485,1,"1_64656^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,34
485,1,"1_64805^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,44
485,3,"3_65038^Y+","Pobiedziska/Dworzec",1,4574,0,16
485,3,"3_65264^Y+","Pobiedziska/Dworzec",1,4574,0,54
485,3,"3_65266^Y+","Pobiedziska/Dworzec",1,4574,0,54
485,3,"3_65270^Y+","Pobiedziska/Dworzec",1,4574,0,54
485,3,"3_65039^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,16
485,3,"3_65265^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,54
485,3,"3_65267^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,54
485,3,"3_65271^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,54
485,5,"5_65760^Y+","Pobiedziska/Dworzec",1,4574,0,14
485,5,"5_65781^Y+","Pobiedziska/Dworzec",1,4574,0,16
485,5,"5_65791^Y+","Pobiedziska/Dworzec",1,4574,0,17
485,5,"5_66015^Y+","Pobiedziska/Dworzec",1,4574,0,33
485,5,"5_66033^Y+","Pobiedziska/Dworzec",1,4574,0,34
485,5,"5_66182^Y+","Pobiedziska/Dworzec",1,4574,0,44
485,5,"5_65761^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,14
485,5,"5_65782^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,16
485,5,"5_65792^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,17
485,5,"5_66016^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,33
485,5,"5_66034^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,34
485,5,"5_66183^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,44
485,7,"7_66448^Y+","Pobiedziska/Dworzec",1,4574,0,14
485,7,"7_66469^Y+","Pobiedziska/Dworzec",1,4574,0,16
485,7,"7_66479^Y+","Pobiedziska/Dworzec",1,4574,0,17
485,7,"7_66703^Y+","Pobiedziska/Dworzec",1,4574,0,33
485,7,"7_66721^Y+","Pobiedziska/Dworzec",1,4574,0,34
485,7,"7_66870^Y+","Pobiedziska/Dworzec",1,4574,0,44
485,7,"7_66449^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,14
485,7,"7_66470^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,16
485,7,"7_66480^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,17
485,7,"7_66704^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,33
485,7,"7_66722^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,34
485,7,"7_66871^Y+","Swarzędz/Węzeł Przesiadkowy",0,4575,0,44
486,1,"1_64437^Y+","Siekierki Wielkie/Kościół",1,4576,0,19
486,1,"1_64657^Y+","Siekierki Wielkie/Kościół",1,4576,0,34
486,1,"1_64660^Y+","Siekierki Wielkie/Kościół",1,4576,0,34
486,1,"1_64666^Y+","Siekierki Wielkie/Kościół",1,4576,0,34
486,1,"1_64668^Y+","Siekierki Wielkie/Kościół",1,4576,0,34
486,1,"1_64676^Y+","Siekierki Wielkie/Kościół",1,4576,0,35
486,1,"1_64682^Y+","Siekierki Wielkie/Kościół",1,4576,0,35
486,1,"1_64686^Y+","Siekierki Wielkie/Kościół",1,4576,0,36
486,1,"1_64781^Y+","Siekierki Wielkie/Kościół",1,4576,0,42
486,1,"1_64800^Y+","Siekierki Wielkie/Kościół",1,4576,0,43
486,1,"1_64390^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,15
486,1,"1_64422^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,17
486,1,"1_64428^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,18
486,1,"1_64438^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,19
486,1,"1_64658^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,34
486,1,"1_64661^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,34
486,1,"1_64665^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,34
486,1,"1_64667^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,34
486,1,"1_64669^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,34
486,1,"1_64677^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,35
486,1,"1_64683^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,35
486,1,"1_64687^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,36
486,1,"1_64689^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,36
486,1,"1_64732^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,39
486,1,"1_64735^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,39
486,1,"1_64782^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,42
486,1,"1_64801^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,43
486,1,"1_64816^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,36
486,1,"1_64389^S,Y","Siekierki Wielkie/Kościół",1,4662,0,15
486,1,"1_64421^S,Y","Siekierki Wielkie/Kościół",1,4662,0,17
486,1,"1_64427^S,Y","Siekierki Wielkie/Kościół",1,4662,0,18
486,1,"1_64664^S,Y","Siekierki Wielkie/Kościół",1,4662,0,34
486,1,"1_64688^S,Y","Siekierki Wielkie/Kościół",1,4662,0,36
486,1,"1_64731^S,Y","Siekierki Wielkie/Kościół",1,4662,0,39
486,1,"1_64734^S,Y","Siekierki Wielkie/Kościół",1,4662,0,39
486,1,"1_64815^S,Y","Siekierki Wielkie/Kościół",1,4662,0,36
486,3,"3_64973^Y+","Siekierki Wielkie/Kościół",1,4576,0,11
486,3,"3_64991^Y+","Siekierki Wielkie/Kościół",1,4576,0,13
486,3,"3_64997^Y+","Siekierki Wielkie/Kościół",1,4576,0,13
486,3,"3_64999^Y+","Siekierki Wielkie/Kościół",1,4576,0,13
486,3,"3_65013^Y+","Siekierki Wielkie/Kościół",1,4576,0,14
486,3,"3_65015^Y+","Siekierki Wielkie/Kościół",1,4576,0,14
486,3,"3_65034^Y+","Siekierki Wielkie/Kościół",1,4576,0,16
486,3,"3_65053^Y+","Siekierki Wielkie/Kościół",1,4576,0,19
486,3,"3_65063^Y+","Siekierki Wielkie/Kościół",1,4576,0,19
486,3,"3_65288^Y+","Siekierki Wielkie/Kościół",1,4576,0,55
486,3,"3_64974^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,11
486,3,"3_64992^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,13
486,3,"3_64998^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,13
486,3,"3_65000^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,13
486,3,"3_65014^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,14
486,3,"3_65016^Y+","Swarzędz/Węzeł Przesiadkowy",0,4577,0,14
